"nom_variable";"annee";"libelle";"type.d.indicateur";"flottille";"metier";"espece";"indicateur";"unite";"remarques"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__DAR";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__GLY";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__HER";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__MAH";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__DOR";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__PAV";"0.0402715025479153";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__INO";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__TUL";"12.049434919849";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__PAM";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__MON";"0.0993951022260734";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__OED";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__HAY";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__FET";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__RHO";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__IPH";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__THY";"0.0615650595201254";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__OCH";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__VAU";"0.832613315178148";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__ZZZ";"0.747111881331105";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__COR";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__GAR";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__ARC";"7.95370069434183";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__DAR";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__GLY";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__HER";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__MAH";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__DOR";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__PAV";"0.176929137735756";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__INO";"0.00358964888954546";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__TUL";"5.40333776530259";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__PAM";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__MON";"1.82750677106416";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__OED";"0.0951932831043479";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__HAY";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__FET";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__RHO";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__IPH";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__THY";"3.74334293593341";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__OCH";"0.00872630127542224";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__VAU";"0.0298887083271777";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"2009";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__ZZZ";"4.75544368936818";"kg/unite effort 1*2";"Sacrois"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__COR";"0.014";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__GAR";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__ARC";"0.045";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__DAR";"0.357";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__GLY";"0";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__HER";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__MAH";"1";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__DOR";"1";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__PAV";"0.287";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__INO";"0.543";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__TUL";"0.037";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__PAM";"0.421";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__MON";"0.341";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__OED";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__HAY";"0.003";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__FET";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__RHO";"0.047";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__IPH";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__THY";"0";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__OCH";"0.067";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__VAU";"0.04";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__ZZZ";"0.56287023583324";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__COR";"0.014";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__GAR";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__ARC";"0.045";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__DAR";"0.357";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__GLY";"0";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__HER";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__MAH";"1";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__DOR";"1";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__PAV";"0.287";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__INO";"0.543";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__TUL";"0.037";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__PAM";"0.421";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__MON";"0.341";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__OED";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__HAY";"0.003";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__FET";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__RHO";"0.047";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__IPH";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__THY";"0";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__OCH";"0.067";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__VAU";"0.04";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_DP";"e__ZZZ";"0.56287023583324";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__COR";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__GAR";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__ARC";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__DAR";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__GLY";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__HER";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__MAH";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__DOR";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__PAV";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__INO";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__TUL";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__PAM";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__MON";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__OED";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__HAY";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__FET";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__RHO";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__IPH";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__THY";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__OCH";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__VAU";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Autres";"e__ZZZ";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__COR";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__GAR";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__ARC";"0.017";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__DAR";"0.002";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__GLY";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__HER";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__MAH";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__DOR";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__PAV";"0.16";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__INO";"0.024";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__TUL";"0.006";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__PAM";"0.539";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__MON";"0.008";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__OED";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__HAY";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__FET";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__RHO";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__IPH";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__THY";"0.26";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__OCH";"0";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__VAU";"0";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"2009";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Palangre_DP";"e__ZZZ";"0.279093931837074";"ratio de la capture totale de l'espèce";"Obsmer"
"v__dd1_f_m_e";"2009";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__COR";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"2009";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__GAR";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"2009";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__ARC";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"2009";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Haliotis";"m__Filet_COR";"e__DAR";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
