"nom_variable";"annee";"libelle";"type.d.indicateur";"flottille";"metier";"espece";"indicateur";"unite";"remarques"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__PAM";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__MON";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__OED";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__HAY";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__FET";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__RHO";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__IPH";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__THY";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__OCH";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__VAU";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__ZZZ";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__COR";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__GAR";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__ARC";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__DAR";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__GLY";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__HER";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__MAH";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__DOR";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__PAV";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__INO";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__TUL";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__PAM";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__MON";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__OED";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__HAY";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__FET";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__RHO";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__IPH";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__THY";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__OCH";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__VAU";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__ZZZ";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__COR";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__GAR";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__ARC";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__DAR";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__GLY";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__HER";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__MAH";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__DOR";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__PAV";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__INO";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__TUL";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__PAM";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__MON";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__OED";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__HAY";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__FET";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__RHO";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__IPH";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__THY";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__OCH";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__VAU";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd2_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__ZZZ";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__COR";"0";"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__GAR";"0";"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__ARC";"1";"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__DAR";"0";"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__GLY";"0";"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__HER";"0";"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__MAH";"0";"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__DOR";"0";"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__PAV";"0.03";"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__INO";"0";"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__TUL";"0.782";"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__PAM";NA;"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__MON";"0.104";"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__OED";"0";"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__HAY";"0";"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__FET";"0";"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__RHO";"0";"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__IPH";"0";"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__THY";NA;"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__OCH";"0";"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__VAU";"0";"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DAR";"e__ZZZ";"0";"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__COR";"0";"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__GAR";"0";"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__ARC";"1";"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__DAR";"0";"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__GLY";"0";"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__HER";"0";"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__MAH";"0";"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__DOR";"0";"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__PAV";"0.03";"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__INO";"0";"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__TUL";"0.782";"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__PAM";NA;"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__MON";"0.104";"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__OED";"0";"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__HAY";"0";"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__FET";"0";"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__RHO";"0";"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__IPH";"0";"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__THY";NA;"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__OCH";"0";"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__VAU";"0";"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__dst_f_m_e";"1984";"Taux de rejets sous taille dans les rejets esp non modélisée initial par navire d'une flottille - métier";"Production";"f__Pourquoi_pas";"m__Palangre_DP";"e__ZZZ";"0";"ratio des rejets totaux de l'esp";"source carrejet, obsmer"
"v__lcd_f_m";"1984";"Coût de débarquement des rejets sous taille par navire d'une flottille - métier";"Cout Variable";"f__Pourquoi_pas";"m__Palangre_DAR";"";"0";"ratio du CA";"couts de débarquements compris dans autres couts variable"
"v__lcd_f_m";"1984";"Coût de débarquement des rejets sous taille par navire d'une flottille - métier";"Cout Variable";"f__Pourquoi_pas";"m__Palangre_DP";"";"0";"ratio du CA";"couts de débarquements compris dans autres couts variable"
"v__lc_f_m";"1984";"Coût de débarquement par navire d'une flottille - métier";"Cout Variable";"f__Pourquoi_pas";"m__Palangre_DAR";"";"0";"ratio du CA";"couts de débarquements compris dans autres couts variable"
"v__lc_f_m";"1984";"Coût de débarquement par navire d'une flottille - métier";"Cout Variable";"f__Pourquoi_pas";"m__Palangre_DP";"";"0";"ratio du CA";"couts de débarquements compris dans autres couts variable"
"v__H_f";"1984";"Capacité de cale par flottille";"Contraintes";"f__Pourquoi_pas";"";"";"444780";"kg";"Sacrois"
"v__effort1_f";"1984";"Nombre moyen de Marées par navire d'une flottille par an";"activité";"f__Pourquoi_pas";"";"";"31";"marees";"sacrois"
"v__effort1_f_m";"1984";"Nombre moyen de Marées par navire d'une flottille - métier par an";"activité";"f__Pourquoi_pas";"m__Palangre_DAR";"";"30";"marees";"sacrois"
"v__effort1_f_m";"1984";"Nombre moyen de Marées par navire d'une flottille - métier par an";"activité";"f__Pourquoi_pas";"m__Palangre_DP";"";"1";"marees";"sacrois"
"v__effort2_f";"1984";"Durée moyenne d'une marée par navire d'une flottille par an";"activité";"f__Pourquoi_pas";"";"";"186.75";"heures";"sacrois"
"v__effort2_f_m";"1984";"Durée moyenne d'une marée par navire d'une flottille - métier par an";"activité";"f__Pourquoi_pas";"m__Palangre_DAR";"";"186.75";"heures";"sacrois"
"v__effort2_f_m";"1984";"Durée moyenne d'une marée par navire d'une flottille - métier par an";"activité";"f__Pourquoi_pas";"m__Palangre_DP";"";"186.75";"heures";"sacrois"
"v__Emax_nbds_f";"1984";"max du jdm observé sur les navires de la flottille";"Contraintes";"f__Pourquoi_pas";"";"";"253";"jours/an";"Sacrois"
"v__Emax_nbTrip_f";"1984";"max du nombre moyen de marées observé sur les navires de la flottille";"Contraintes";"f__Pourquoi_pas";"";"";"31";"marées/an";"Sacrois"
" v__effort1max_f";"1984";"max du nombre moyen de marées observé sur les navires de la flottille";"Contraintes";"f__Pourquoi_pas";"";"";"31";"marées/an";"Sacrois"
"v__fc_f";"1984";"Coûts du carburant par navire d'une flottille";"Cout Variable";"f__Pourquoi_pas";"";"";"147682.71897";"€/an";"fuel cost flottille / CA flottille * CA navire"
"v__fc_f_m";"1984";"Coûts du carburant par navire d'une flottille - métier";"Cout Variable";"f__Pourquoi_pas";"m__Palangre_DAR";"";"143012.909674506";"€/an";"cout. carbu nav / jmer nav * jmer nav-métier"
"v__fc_f_m";"1984";"Coûts du carburant par navire d'une flottille - métier";"Cout Variable";"f__Pourquoi_pas";"m__Palangre_DP";"";"4669.80929549407";"€/an";"cout. carbu nav / jmer nav * jmer nav-métier"
"v__vf_f";"1984";"Prix du carburant par navire d'une flottille";"Cout Variable";"f__Pourquoi_pas";"";"";"0.47";"€/l";"donnée experte"
"v__vf_f_m";"1984";"Prix du carburant par navire d'une flottille - métier";"Cout Variable";"f__Pourquoi_pas";"m__Palangre_DAR";"";"0.47";"€/l";"donnée experte"
"v__vf_f_m";"1984";"Prix du carburant par navire d'une flottille - métier";"Cout Variable";"f__Pourquoi_pas";"m__Palangre_DP";"";"0.47";"€/l";"donnée experte"
"v__ovcDCF_f";"1984";"Autres coûts variables par navire d'une flottille";"Cout Variable";"f__Pourquoi_pas";"";"";"234586.2684";"€/an";"couts variables flottile / CA flottille * CA navire"
