"nom_variable";"annee";"libelle";"type.d.indicateur";"flottille";"metier";"espece";"indicateur";"unite";"remarques"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__ARC";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__DAR";"44.377765193611";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__GLY";"0.1862721145352";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__HER";"0.014052522728978";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__MAH";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__DOR";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__PAV";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__INO";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__TUL";"0.281761546091148";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__PAM";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__MON";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__OED";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__HAY";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__FET";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__RHO";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__IPH";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__THY";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__OCH";"0.163314017161111";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__VAU";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__ZZZ";"1.66146531682265";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__COR";"0.00164754596210046";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__GAR";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__ARC";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__DAR";"0.00133205843744293";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__GLY";"0.00907026633390415";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__HER";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__MAH";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__DOR";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__PAV";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__INO";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__TUL";"0.00378585029589043";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__PAM";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__MON";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__OED";"0.0241523227210047";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__HAY";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__FET";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__RHO";"0.000315487524657536";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__IPH";"0.882891837754114";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__THY";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__OCH";"0.0133468750014841";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__VAU";"0";"kg/unite effort 1*2";"Sacrois"
"v__LPUE_f_m_e";"1984";"LPUE moyen esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__ZZZ";"26.4840121438674";"kg/unite effort 1*2";"Sacrois"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_COR";"e__COR";"0.003";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_COR";"e__GAR";"0";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_COR";"e__ARC";"0.007";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_COR";"e__DAR";"0.045";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_COR";"e__GLY";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_COR";"e__HER";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_COR";"e__MAH";"1";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_COR";"e__DOR";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_COR";"e__PAV";"0.925";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_COR";"e__INO";"0.907";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_COR";"e__TUL";"0.696";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_COR";"e__PAM";"0.962";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_COR";"e__MON";"0.66";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_COR";"e__OED";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_COR";"e__HAY";"0";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_COR";"e__FET";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_COR";"e__RHO";"0";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_COR";"e__IPH";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_COR";"e__THY";"0";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_COR";"e__OCH";"0.055";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_COR";"e__VAU";"0.034";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_COR";"e__ZZZ";"0.424587155963303";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DP";"e__COR";"0.003";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DP";"e__GAR";"0";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DP";"e__ARC";"0.007";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DP";"e__DAR";"0.045";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DP";"e__GLY";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DP";"e__HER";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DP";"e__MAH";"1";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DP";"e__DOR";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DP";"e__PAV";"0.925";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DP";"e__INO";"0.907";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DP";"e__TUL";"0.696";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DP";"e__PAM";"0.962";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DP";"e__MON";"0.66";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DP";"e__OED";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DP";"e__HAY";"0";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DP";"e__FET";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DP";"e__RHO";"0";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DP";"e__IPH";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DP";"e__THY";"0";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DP";"e__OCH";"0.055";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DP";"e__VAU";"0.034";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DP";"e__ZZZ";"0.424587155963303";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__COR";"0.003";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__GAR";"0";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__ARC";"0.007";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__DAR";"0.045";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__GLY";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__HER";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__MAH";"1";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__DOR";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__PAV";"0.925";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__INO";"0.907";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__TUL";"0.696";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__PAM";"0.962";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__MON";"0.66";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__OED";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__HAY";"0";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__FET";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__RHO";"0";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__IPH";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__THY";"0";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__OCH";"0.055";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__VAU";"0.034";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_DAR";"e__ZZZ";"0.424587155963303";"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__COR";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__GAR";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__ARC";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__DAR";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__GLY";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__HER";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__MAH";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__DOR";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__PAV";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__INO";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__TUL";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__PAM";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__MON";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__OED";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__HAY";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__FET";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__RHO";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__IPH";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__THY";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__OCH";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__VAU";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__d_f_m_e";"1984";"Taux de rejets moyens esp modélisée initial par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Autres";"e__ZZZ";NA;"ratio de la capture totale de l'espèce";"Obsmer"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_COR";"e__COR";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_COR";"e__GAR";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
"v__dd1_f_m_e";"1984";"Taux de rejets  exemption ou non respect spp par navire d'une flottille - métier";"Production";"f__Thalassa";"m__Filet_COR";"e__ARC";"0.05";"ratio de la capture totale de l'espèce";"hypothèse ou scénario"
